,lat,long,N
595,-4.27,-41.78,1
596,16.23,-61.69,1
597,40.39,47.79,2
598,40.79,-73.96,1
599,-12.52,-38.49,1
600,-22.46,-47.53,1
601,3.36,-59.84,1
602,-18.92,-48.28,1
603,45.52,-122.99,1
604,-22.91,-47.06,1
605,-6.0,-40.29,1
606,-23.43,-45.08,5
607,40.46,-3.8,1
608,41.82,-7.79,1
609,-8.24,-35.76,1
610,-19.17,-41.47,1
611,-9.05,-70.53,2
612,39.36,-9.38,1
613,-21.18,-47.81,1
